transaction_id,order_id,merchant_id,customer_id,transaction_date,transaction_timestamp,transaction_status,payment_method,order_amount,customer_paid_amount,merchant_received_amount,tabby_fee_amount,installment_plan,first_installment_amount,subsequent_installment_amount,authorization_to_capture_hours,capture_to_settlement_hours,risk_score,is_fraudulent
TXN_00044381,ORD_00044381,MERCH_0036,CUST_004462,2024-06-02,2024-06-02 10:02:46,settled,bnpl_3installments,405.27,405.27,388.29,16.98,3.0,135.09,135.09,1.55,15.48,0.387,False
TXN_00044382,ORD_00044382,MERCH_0020,CUST_003515,2024-02-26,2024-02-26 09:36:11,settled,card,141.68,141.68,137.46,4.22,,,,1.08,27.35,0.202,False
TXN_00044383,ORD_00044383,MERCH_0033,CUST_004930,2024-03-22,2024-03-22 11:01:27,settled,card,52.85,52.85,51.78,1.07,,,,1.51,45.29,0.291,False
TXN_00044384,ORD_00044384,MERCH_0025,CUST_000954,2024-04-05,2024-04-05 18:55:39,settled,bnpl_4installments,232.63,232.63,226.02,6.61,4.0,58.16,58.16,1.59,14.72,0.222,False
TXN_00044385,ORD_00044385,MERCH_0003,CUST_003471,2024-02-22,2024-02-22 15:48:52,settled,bnpl_3installments,139.22,139.22,136.3,2.92,3.0,46.41,46.41,1.53,41.01,0.577,False
TXN_00044386,ORD_00044386,MERCH_0008,CUST_002083,2024-02-24,2024-02-24 18:53:41,authorized,bnpl_4installments,158.13,158.13,152.5,5.63,4.0,39.53,39.53,,,0.135,False
TXN_00044387,ORD_00044387,MERCH_0034,CUST_002138,2024-04-07,2024-04-07 14:19:10,settled,bnpl_4installments,157.58,157.58,150.57,7.01,4.0,39.4,39.4,1.63,29.54,0.293,False
TXN_00044388,ORD_00044388,MERCH_0033,CUST_002560,2024-02-25,2024-02-25 19:55:56,settled,card,104.6,104.6,102.49,2.11,,,,1.8,35.78,0.817,False
TXN_00044389,ORD_00044389,MERCH_0015,CUST_003934,2024-05-22,2024-05-22 09:44:56,settled,card,365.13,365.13,351.29,13.84,,,,0.48,31.1,0.608,False
TXN_00044390,ORD_00044390,MERCH_0028,CUST_004992,2024-05-11,2024-05-11 14:31:58,settled,bnpl_4installments,50.0,50.0,47.8,2.2,4.0,12.5,12.5,1.54,23.53,0.275,False
TXN_00044391,ORD_00044391,MERCH_0034,CUST_002454,2024-04-20,2024-04-20 21:48:57,settled,bnpl_3installments,218.62,218.62,208.89,9.73,3.0,72.87,72.87,1.39,34.63,0.129,False
TXN_00044392,ORD_00044392,MERCH_0003,CUST_002301,2024-04-29,2024-04-29 17:29:38,authorized,bnpl_4installments,122.11,122.11,119.55,2.56,4.0,30.53,30.53,,,0.353,False
TXN_00044393,ORD_00044393,MERCH_0019,CUST_003982,2024-04-10,2024-04-10 21:19:54,settled,bnpl_4installments,50.0,50.0,48.93,1.07,4.0,12.5,12.5,1.66,13.36,0.549,False
TXN_00044394,ORD_00044394,MERCH_0003,CUST_000782,2024-03-03,2024-03-03 19:27:53,settled,card,547.07,547.07,535.58,11.49,,,,0.84,12.9,0.026,False
TXN_00044395,ORD_00044395,MERCH_0028,CUST_002931,2024-03-28,2024-03-28 14:45:25,settled,bnpl_3installments,108.55,108.55,103.76,4.79,3.0,36.18,36.18,1.37,42.58,0.081,False
TXN_00044396,ORD_00044396,MERCH_0005,CUST_004429,2024-04-06,2024-04-06 17:33:17,settled,bnpl_3installments,214.52,214.52,208.56,5.96,3.0,71.51,71.51,0.71,17.92,0.074,False
TXN_00044397,ORD_00044397,MERCH_0019,CUST_004376,2024-04-01,2024-04-01 21:05:05,settled,bnpl_4installments,61.95,61.95,60.62,1.33,4.0,15.49,15.49,0.64,6.25,0.294,False
TXN_00044398,ORD_00044398,MERCH_0029,CUST_002320,2024-06-09,2024-06-09 19:14:34,refunded,card,50.0,50.0,48.89,1.11,,,,,,0.131,False
TXN_00044399,ORD_00044399,MERCH_0035,CUST_002694,2024-03-12,2024-03-12 21:01:27,settled,bnpl_4installments,280.72,280.72,269.15,11.57,4.0,70.18,70.18,1.86,31.78,0.493,False
TXN_00044400,ORD_00044400,MERCH_0034,CUST_004321,2024-01-29,2024-01-29 22:58:17,settled,card,160.48,160.48,153.34,7.14,,,,0.11,22.6,0.24,False
TXN_00044401,ORD_00044401,MERCH_0005,CUST_003183,2024-03-11,2024-03-11 15:34:43,settled,bnpl_3installments,135.06,135.06,131.31,3.75,3.0,45.02,45.02,0.68,23.78,0.298,False
TXN_00044402,ORD_00044402,MERCH_0031,CUST_004417,2024-02-13,2024-02-13 08:43:00,settled,bnpl_4installments,144.41,144.41,138.17,6.24,4.0,36.1,36.1,1.02,12.52,0.558,False
TXN_00044403,ORD_00044403,MERCH_0014,CUST_000299,2024-04-25,2024-04-25 22:05:28,settled,bnpl_3installments,50.0,50.0,47.66,2.34,3.0,16.67,16.67,0.24,22.06,0.489,False
TXN_00044404,ORD_00044404,MERCH_0009,CUST_001998,2024-04-09,2024-04-09 09:38:58,settled,bnpl_3installments,168.31,168.31,162.18,6.13,3.0,56.1,56.1,1.07,28.93,0.173,False
TXN_00044405,ORD_00044405,MERCH_0038,CUST_003911,2024-03-09,2024-03-09 18:32:14,settled,card,783.02,783.02,765.64,17.38,,,,0.67,23.97,0.101,False
TXN_00044406,ORD_00044406,MERCH_0026,CUST_004225,2024-03-20,2024-03-20 22:14:02,settled,bnpl_4installments,217.29,217.29,209.4,7.89,4.0,54.32,54.32,0.63,43.17,0.506,False
TXN_00044407,ORD_00044407,MERCH_0037,CUST_002322,2024-05-10,2024-05-10 22:02:59,authorized,bnpl_4installments,124.33,124.33,118.97,5.36,4.0,31.08,31.08,,,0.0,False
TXN_00044408,ORD_00044408,MERCH_0033,CUST_000142,2024-04-12,2024-04-12 20:48:51,settled,bnpl_4installments,58.74,58.74,57.55,1.19,4.0,14.69,14.69,0.75,26.83,0.427,False
TXN_00044409,ORD_00044409,MERCH_0016,CUST_003664,2024-05-03,2024-05-03 11:02:44,settled,bnpl_4installments,209.99,209.99,199.97,10.02,4.0,52.5,52.5,1.91,20.37,0.09,False
TXN_00044410,ORD_00044410,MERCH_0020,CUST_002617,2024-01-28,2024-01-28 19:05:31,failed,bnpl_4installments,105.52,105.52,102.38,3.14,4.0,26.38,26.38,,,0.539,False
TXN_00044411,ORD_00044411,MERCH_0020,CUST_004953,2024-04-07,2024-04-07 13:07:10,settled,bnpl_4installments,389.81,389.81,378.19,11.62,4.0,97.45,97.45,1.95,17.58,0.339,False
TXN_00044412,ORD_00044412,MERCH_0021,CUST_004059,2024-04-23,2024-04-23 14:14:20,settled,card,1271.56,1271.56,1231.25,40.31,,,,0.47,2.02,0.156,False
TXN_00044413,ORD_00044413,MERCH_0039,CUST_003060,2024-06-02,2024-06-02 19:05:13,settled,bnpl_4installments,205.23,205.23,198.91,6.32,4.0,51.31,51.31,1.27,21.56,0.318,False
TXN_00044414,ORD_00044414,MERCH_0010,CUST_000999,2024-04-11,2024-04-11 22:36:56,settled,bnpl_4installments,103.62,103.62,100.98,2.64,4.0,25.91,25.91,0.77,23.37,0.209,True
TXN_00044415,ORD_00044415,MERCH_0006,CUST_001594,2024-03-20,2024-03-20 19:49:43,settled,bnpl_4installments,50.0,50.0,48.0,2.0,4.0,12.5,12.5,0.38,25.55,0.852,False
TXN_00044416,ORD_00044416,MERCH_0022,CUST_000454,2024-05-25,2024-05-25 21:10:59,settled,bnpl_4installments,50.0,50.0,48.6,1.4,4.0,12.5,12.5,1.47,44.41,0.239,False
TXN_00044417,ORD_00044417,MERCH_0037,CUST_003384,2024-03-10,2024-03-10 19:42:33,settled,bnpl_4installments,77.11,77.11,73.79,3.32,4.0,19.28,19.28,1.29,41.55,0.392,False
TXN_00044418,ORD_00044418,MERCH_0004,CUST_000865,2024-02-16,2024-02-16 21:35:02,captured,bnpl_4installments,316.82,316.82,301.83,14.99,4.0,79.2,79.2,1.14,,0.27,False
TXN_00044419,ORD_00044419,MERCH_0034,CUST_002907,2024-05-23,2024-05-23 17:37:21,settled,bnpl_3installments,267.27,267.27,255.38,11.89,3.0,89.09,89.09,1.5,38.45,0.0,False
TXN_00044420,ORD_00044420,MERCH_0035,CUST_002325,2024-04-05,2024-04-05 10:24:08,settled,bnpl_3installments,158.95,158.95,152.4,6.55,3.0,52.98,52.98,1.58,34.22,0.41,False
TXN_00044421,ORD_00044421,MERCH_0007,CUST_001650,2024-03-21,2024-03-21 11:56:29,settled,bnpl_4installments,113.2,113.2,109.87,3.33,4.0,28.3,28.3,0.27,6.23,0.306,False
TXN_00044422,ORD_00044422,MERCH_0018,CUST_002431,2024-03-10,2024-03-10 22:08:22,captured,bnpl_4installments,158.43,158.43,154.33,4.1,4.0,39.61,39.61,0.64,,0.199,False
TXN_00044423,ORD_00044423,MERCH_0012,CUST_000862,2024-03-19,2024-03-19 11:04:07,settled,card,1065.19,1065.19,1019.07,46.12,,,,0.45,34.94,0.22,False
TXN_00044424,ORD_00044424,MERCH_0010,CUST_001926,2024-03-22,2024-03-22 11:10:59,settled,bnpl_4installments,60.56,60.56,59.02,1.54,4.0,15.14,15.14,1.71,23.81,0.536,False
TXN_00044425,ORD_00044425,MERCH_0040,CUST_002068,2024-06-14,2024-06-14 15:17:04,settled,bnpl_4installments,433.87,433.87,423.67,10.2,4.0,108.47,108.47,0.43,2.01,0.421,False
TXN_00044426,ORD_00044426,MERCH_0034,CUST_001973,2024-05-17,2024-05-17 18:11:28,settled,bnpl_4installments,196.99,196.99,188.22,8.77,4.0,49.25,49.25,0.71,36.25,0.328,False
TXN_00044427,ORD_00044427,MERCH_0026,CUST_004611,2024-05-28,2024-05-28 09:43:35,settled,card,50.0,50.0,48.18,1.82,,,,1.43,20.17,0.256,False
TXN_00044428,ORD_00044428,MERCH_0019,CUST_000742,2024-03-18,2024-03-18 16:45:45,settled,bnpl_4installments,318.91,318.91,312.09,6.82,4.0,79.73,79.73,1.8,12.22,0.331,False
TXN_00044429,ORD_00044429,MERCH_0034,CUST_001886,2024-02-19,2024-02-19 13:34:47,settled,bnpl_4installments,50.0,50.0,47.78,2.22,4.0,12.5,12.5,0.63,19.32,0.337,False
TXN_00044430,ORD_00044430,MERCH_0013,CUST_003290,2024-03-02,2024-03-02 17:33:00,settled,bnpl_4installments,55.08,55.08,52.43,2.65,4.0,13.77,13.77,0.19,16.49,0.242,False
TXN_00044431,ORD_00044431,MERCH_0018,CUST_003552,2024-05-09,2024-05-09 14:08:54,authorized,bnpl_4installments,655.66,655.66,638.68,16.98,4.0,163.91,163.91,,,0.485,False
TXN_00044432,ORD_00044432,MERCH_0038,CUST_002205,2024-04-16,2024-04-16 10:30:14,settled,bnpl_3installments,224.81,224.81,219.82,4.99,3.0,74.94,74.94,1.06,7.05,0.227,False
TXN_00044433,ORD_00044433,MERCH_0024,CUST_002115,2024-01-25,2024-01-25 08:01:12,settled,bnpl_4installments,242.52,242.52,235.07,7.45,4.0,60.63,60.63,0.29,8.82,0.222,False
TXN_00044434,ORD_00044434,MERCH_0035,CUST_002234,2024-02-16,2024-02-16 14:43:13,settled,bnpl_4installments,50.0,50.0,47.94,2.06,4.0,12.5,12.5,0.86,30.27,0.464,False
TXN_00044435,ORD_00044435,MERCH_0013,CUST_002447,2024-03-28,2024-03-28 22:08:42,settled,bnpl_3installments,137.73,137.73,131.09,6.64,3.0,45.91,45.91,1.73,20.88,0.514,False
TXN_00044436,ORD_00044436,MERCH_0014,CUST_001705,2024-02-03,2024-02-03 12:50:53,settled,bnpl_3installments,266.17,266.17,253.71,12.46,3.0,88.72,88.72,0.57,39.87,0.165,False
TXN_00044437,ORD_00044437,MERCH_0013,CUST_001891,2024-02-16,2024-02-16 22:58:02,settled,bnpl_4installments,50.0,50.0,47.59,2.41,4.0,12.5,12.5,1.86,35.76,0.033,False
TXN_00044438,ORD_00044438,MERCH_0001,CUST_004435,2024-04-16,2024-04-16 15:16:14,settled,bnpl_4installments,127.99,127.99,124.96,3.03,4.0,32.0,32.0,1.83,22.07,0.31,False
TXN_00044439,ORD_00044439,MERCH_0028,CUST_004061,2024-03-01,2024-03-01 18:54:25,settled,bnpl_4installments,148.19,148.19,141.65,6.54,4.0,37.05,37.05,0.74,8.81,0.596,False
TXN_00044440,ORD_00044440,MERCH_0034,CUST_002643,2024-01-28,2024-01-28 22:44:39,failed,bnpl_4installments,273.02,273.02,260.87,12.15,4.0,68.25,68.25,,,0.717,False
TXN_00044441,ORD_00044441,MERCH_0002,CUST_003761,2024-02-08,2024-02-08 08:57:48,settled,card,53.27,53.27,51.41,1.86,,,,1.89,18.6,0.128,False
TXN_00044442,ORD_00044442,MERCH_0020,CUST_003052,2024-03-21,2024-03-21 15:19:22,settled,bnpl_4installments,57.35,57.35,55.64,1.71,4.0,14.34,14.34,1.58,31.26,0.42,False
TXN_00044443,ORD_00044443,MERCH_0005,CUST_002267,2024-03-25,2024-03-25 20:04:52,settled,card,482.53,482.53,469.12,13.41,,,,1.44,42.43,0.479,False
TXN_00044444,ORD_00044444,MERCH_0008,CUST_002349,2024-03-31,2024-03-31 20:50:41,settled,bnpl_4installments,359.32,359.32,346.53,12.79,4.0,89.83,89.83,1.13,24.83,0.291,False
TXN_00044445,ORD_00044445,MERCH_0016,CUST_003101,2024-04-01,2024-04-01 10:14:45,settled,bnpl_4installments,306.24,306.24,291.63,14.61,4.0,76.56,76.56,0.12,29.57,0.0,False
TXN_00044446,ORD_00044446,MERCH_0005,CUST_001485,2024-05-20,2024-05-20 08:41:11,settled,bnpl_4installments,65.75,65.75,63.92,1.83,4.0,16.44,16.44,1.4,19.79,0.473,False
TXN_00044447,ORD_00044447,MERCH_0019,CUST_004667,2024-02-26,2024-02-26 16:04:44,settled,bnpl_4installments,176.62,176.62,172.84,3.78,4.0,44.16,44.16,0.18,22.81,0.396,False
TXN_00044448,ORD_00044448,MERCH_0013,CUST_004166,2024-03-07,2024-03-07 20:15:37,settled,bnpl_4installments,50.0,50.0,47.59,2.41,4.0,12.5,12.5,0.38,27.22,0.624,False
TXN_00044449,ORD_00044449,MERCH_0015,CUST_002504,2024-02-06,2024-02-06 08:36:26,settled,bnpl_4installments,50.0,50.0,48.1,1.9,4.0,12.5,12.5,0.99,5.83,0.485,False
TXN_00044450,ORD_00044450,MERCH_0001,CUST_004898,2024-04-27,2024-04-27 10:57:47,settled,bnpl_4installments,1087.16,1087.16,1061.39,25.77,4.0,271.79,271.79,0.79,30.26,0.358,False
TXN_00044451,ORD_00044451,MERCH_0003,CUST_003684,2024-02-05,2024-02-05 16:35:17,settled,bnpl_4installments,68.33,68.33,66.9,1.43,4.0,17.08,17.08,1.54,18.39,0.316,False
TXN_00044452,ORD_00044452,MERCH_0005,CUST_003116,2024-01-25,2024-01-25 13:38:44,settled,bnpl_4installments,567.96,567.96,552.17,15.79,4.0,141.99,141.99,0.42,12.67,0.428,False
TXN_00044453,ORD_00044453,MERCH_0011,CUST_004548,2024-05-29,2024-05-29 19:39:37,settled,bnpl_4installments,115.91,115.91,110.22,5.69,4.0,28.98,28.98,0.78,32.31,0.389,False
TXN_00044454,ORD_00044454,MERCH_0003,CUST_000695,2024-02-20,2024-02-20 20:05:28,settled,card,98.67,98.67,96.6,2.07,,,,0.6,43.17,0.384,False
TXN_00044455,ORD_00044455,MERCH_0032,CUST_002000,2024-02-24,2024-02-24 17:37:17,settled,bnpl_4installments,62.52,62.52,60.89,1.63,4.0,15.63,15.63,1.68,47.27,0.541,False
TXN_00044456,ORD_00044456,MERCH_0007,CUST_004425,2024-02-09,2024-02-09 19:42:42,settled,bnpl_4installments,209.4,209.4,203.24,6.16,4.0,52.35,52.35,0.39,2.65,0.314,False
TXN_00044457,ORD_00044457,MERCH_0004,CUST_003077,2024-05-12,2024-05-12 15:35:14,failed,card,50.0,50.0,47.63,2.37,,,,,,0.594,False
TXN_00044458,ORD_00044458,MERCH_0023,CUST_000019,2024-03-10,2024-03-10 19:52:47,settled,card,622.72,622.72,594.76,27.96,,,,0.71,17.44,0.469,False
TXN_00044459,ORD_00044459,MERCH_0024,CUST_003342,2024-04-24,2024-04-24 20:54:42,settled,card,111.4,111.4,107.98,3.42,,,,1.49,32.06,0.537,False
TXN_00044460,ORD_00044460,MERCH_0039,CUST_001172,2024-01-23,2024-01-23 12:21:19,settled,bnpl_3installments,87.25,87.25,84.56,2.69,3.0,29.08,29.08,0.23,21.48,0.388,False
TXN_00044461,ORD_00044461,MERCH_0007,CUST_002306,2024-03-11,2024-03-11 21:47:41,settled,bnpl_4installments,202.83,202.83,196.87,5.96,4.0,50.71,50.71,1.65,7.84,0.313,False
TXN_00044462,ORD_00044462,MERCH_0008,CUST_002684,2024-05-31,2024-05-31 22:22:44,failed,bnpl_3installments,379.88,379.88,366.36,13.52,3.0,126.63,126.63,,,0.22,False
TXN_00044463,ORD_00044463,MERCH_0013,CUST_000016,2024-03-23,2024-03-23 16:39:34,settled,bnpl_4installments,203.4,203.4,193.6,9.8,4.0,50.85,50.85,0.61,43.35,0.401,False
TXN_00044464,ORD_00044464,MERCH_0023,CUST_004110,2024-06-15,2024-06-15 14:07:37,settled,bnpl_4installments,50.0,50.0,47.76,2.24,4.0,12.5,12.5,1.71,37.38,0.547,False
TXN_00044465,ORD_00044465,MERCH_0004,CUST_002494,2024-01-10,2024-01-10 16:32:21,settled,bnpl_3installments,89.28,89.28,85.06,4.22,3.0,29.76,29.76,0.72,37.98,0.11,False
TXN_00044466,ORD_00044466,MERCH_0030,CUST_002208,2024-04-11,2024-04-11 22:09:42,settled,bnpl_4installments,50.0,50.0,47.52,2.48,4.0,12.5,12.5,0.96,4.6,0.495,False
TXN_00044467,ORD_00044467,MERCH_0004,CUST_004822,2024-01-25,2024-01-25 22:49:24,settled,bnpl_3installments,67.9,67.9,64.69,3.21,3.0,22.63,22.63,1.2,17.65,0.511,False
TXN_00044468,ORD_00044468,MERCH_0016,CUST_003606,2024-04-07,2024-04-07 10:15:09,captured,bnpl_4installments,62.18,62.18,59.21,2.97,4.0,15.54,15.54,0.21,,0.168,False
TXN_00044469,ORD_00044469,MERCH_0016,CUST_001031,2024-03-23,2024-03-23 10:30:55,settled,bnpl_4installments,50.0,50.0,47.62,2.38,4.0,12.5,12.5,1.52,22.44,0.555,False
TXN_00044470,ORD_00044470,MERCH_0006,CUST_001234,2024-03-16,2024-03-16 16:35:43,settled,bnpl_4installments,154.79,154.79,148.61,6.18,4.0,38.7,38.7,0.59,26.65,0.772,False
TXN_00044471,ORD_00044471,MERCH_0023,CUST_000686,2024-02-08,2024-02-08 14:40:07,settled,bnpl_4installments,414.42,414.42,395.81,18.61,4.0,103.61,103.61,0.69,23.25,0.589,False
TXN_00044472,ORD_00044472,MERCH_0013,CUST_004609,2024-04-06,2024-04-06 10:07:10,settled,bnpl_4installments,248.78,248.78,236.79,11.99,4.0,62.2,62.2,0.98,22.84,0.221,False
TXN_00044473,ORD_00044473,MERCH_0020,CUST_004773,2024-03-20,2024-03-20 18:28:48,authorized,bnpl_3installments,281.68,281.68,273.29,8.39,3.0,93.89,93.89,,,0.484,False
TXN_00044474,ORD_00044474,MERCH_0006,CUST_004661,2024-04-24,2024-04-24 16:11:40,settled,card,50.0,50.0,48.0,2.0,,,,1.83,33.44,0.555,False
TXN_00044475,ORD_00044475,MERCH_0016,CUST_003668,2024-04-01,2024-04-01 18:35:32,settled,card,188.22,188.22,179.24,8.98,,,,0.41,22.23,0.353,False
TXN_00044476,ORD_00044476,MERCH_0037,CUST_001692,2024-03-26,2024-03-26 15:21:26,captured,bnpl_4installments,182.26,182.26,174.4,7.86,4.0,45.56,45.56,1.61,,0.217,False
TXN_00044477,ORD_00044477,MERCH_0006,CUST_003398,2024-03-03,2024-03-03 19:20:02,settled,bnpl_4installments,50.0,50.0,48.0,2.0,4.0,12.5,12.5,0.16,40.59,0.223,False
TXN_00044478,ORD_00044478,MERCH_0031,CUST_000935,2024-03-25,2024-03-25 19:43:28,settled,bnpl_4installments,50.0,50.0,47.84,2.16,4.0,12.5,12.5,1.61,22.83,0.652,False
TXN_00044479,ORD_00044479,MERCH_0036,CUST_000094,2024-03-17,2024-03-17 08:29:24,settled,card,50.0,50.0,47.9,2.1,,,,1.1,22.05,0.186,False
TXN_00044480,ORD_00044480,MERCH_0030,CUST_004647,2024-03-13,2024-03-13 08:47:52,settled,bnpl_4installments,976.98,976.98,928.52,48.46,4.0,244.25,244.25,0.85,27.02,0.514,False
TXN_00044481,ORD_00044481,MERCH_0019,CUST_003687,2024-06-21,2024-06-21 20:30:56,captured,card,50.0,50.0,48.93,1.07,,,,0.35,,0.591,False
TXN_00044482,ORD_00044482,MERCH_0021,CUST_004519,2024-03-02,2024-03-02 15:16:30,settled,card,822.79,822.79,796.71,26.08,,,,1.13,17.48,0.237,False
TXN_00044483,ORD_00044483,MERCH_0016,CUST_000344,2024-06-16,2024-06-16 18:54:08,settled,bnpl_3installments,506.69,506.69,482.52,24.17,3.0,168.9,168.9,0.71,28.98,0.161,False
TXN_00044484,ORD_00044484,MERCH_0005,CUST_002984,2024-02-16,2024-02-16 22:23:46,settled,card,82.16,82.16,79.88,2.28,,,,0.55,31.52,0.34,False
TXN_00044485,ORD_00044485,MERCH_0006,CUST_003407,2024-05-14,2024-05-14 08:21:30,settled,card,179.15,179.15,172.0,7.15,,,,0.12,14.51,0.284,False
TXN_00044486,ORD_00044486,MERCH_0020,CUST_001897,2024-04-28,2024-04-28 19:07:37,settled,bnpl_4installments,332.48,332.48,322.57,9.91,4.0,83.12,83.12,0.81,16.06,0.204,False
TXN_00044487,ORD_00044487,MERCH_0007,CUST_001407,2024-03-22,2024-03-22 18:20:19,settled,card,236.89,236.89,229.93,6.96,,,,1.13,11.3,0.371,False
TXN_00044488,ORD_00044488,MERCH_0002,CUST_000258,2024-03-18,2024-03-18 09:41:13,settled,bnpl_4installments,50.0,50.0,48.26,1.74,4.0,12.5,12.5,1.72,5.85,0.64,False
TXN_00044489,ORD_00044489,MERCH_0002,CUST_002765,2024-04-01,2024-04-01 20:08:08,failed,bnpl_4installments,50.0,50.0,48.26,1.74,4.0,12.5,12.5,,,0.454,False
TXN_00044490,ORD_00044490,MERCH_0013,CUST_000546,2024-04-18,2024-04-18 16:58:01,settled,bnpl_3installments,84.51,84.51,80.44,4.07,3.0,28.17,28.17,1.68,12.18,0.416,False
TXN_00044491,ORD_00044491,MERCH_0001,CUST_000188,2024-05-06,2024-05-06 09:25:01,settled,bnpl_4installments,50.0,50.0,48.82,1.18,4.0,12.5,12.5,0.85,23.21,0.24,False
TXN_00044492,ORD_00044492,MERCH_0029,CUST_001342,2024-03-13,2024-03-13 20:02:53,settled,bnpl_3installments,50.0,50.0,48.89,1.11,3.0,16.67,16.67,1.78,1.22,0.574,False
TXN_00044493,ORD_00044493,MERCH_0021,CUST_004242,2024-04-04,2024-04-04 15:41:18,failed,bnpl_4installments,99.3,99.3,96.15,3.15,4.0,24.82,24.82,,,0.564,False
TXN_00044494,ORD_00044494,MERCH_0038,CUST_003984,2024-04-08,2024-04-08 08:53:11,settled,bnpl_4installments,83.12,83.12,81.27,1.85,4.0,20.78,20.78,0.12,22.44,0.454,False
TXN_00044495,ORD_00044495,MERCH_0020,CUST_000297,2024-04-04,2024-04-04 18:05:06,settled,bnpl_4installments,50.0,50.0,48.51,1.49,4.0,12.5,12.5,1.01,47.07,0.142,False
TXN_00044496,ORD_00044496,MERCH_0001,CUST_002865,2024-05-07,2024-05-07 15:05:00,settled,bnpl_4installments,129.24,129.24,126.18,3.06,4.0,32.31,32.31,1.5,23.48,0.533,False
TXN_00044497,ORD_00044497,MERCH_0031,CUST_003425,2024-03-30,2024-03-30 20:40:25,settled,bnpl_4installments,102.57,102.57,98.14,4.43,4.0,25.64,25.64,1.51,16.38,0.352,False
TXN_00044498,ORD_00044498,MERCH_0009,CUST_001224,2024-04-12,2024-04-12 09:13:24,settled,bnpl_3installments,73.15,73.15,70.49,2.66,3.0,24.38,24.38,1.31,44.61,0.149,False
TXN_00044499,ORD_00044499,MERCH_0027,CUST_003123,2024-03-10,2024-03-10 22:31:02,failed,bnpl_3installments,50.0,50.0,48.79,1.21,3.0,16.67,16.67,,,0.392,False
TXN_00044500,ORD_00044500,MERCH_0011,CUST_004508,2024-03-28,2024-03-28 15:47:43,settled,card,114.46,114.46,108.84,5.62,,,,1.19,31.89,0.0,False
TXN_00044501,ORD_00044501,MERCH_0039,CUST_000108,2024-04-06,2024-04-06 11:06:20,settled,bnpl_3installments,988.42,988.42,957.98,30.44,3.0,329.47,329.47,1.01,23.71,0.204,False
TXN_00044502,ORD_00044502,MERCH_0005,CUST_000589,2024-04-02,2024-04-02 16:01:39,settled,bnpl_4installments,406.4,406.4,395.1,11.3,4.0,101.6,101.6,0.18,31.31,0.44,False
TXN_00044503,ORD_00044503,MERCH_0028,CUST_004047,2024-03-06,2024-03-06 10:03:05,settled,bnpl_3installments,156.71,156.71,149.8,6.91,3.0,52.24,52.24,1.73,7.6,0.43,False
TXN_00044504,ORD_00044504,MERCH_0008,CUST_001895,2024-05-17,2024-05-17 19:04:53,failed,bnpl_3installments,403.63,403.63,389.26,14.37,3.0,134.54,134.54,,,0.283,False
TXN_00044505,ORD_00044505,MERCH_0038,CUST_003846,2024-02-02,2024-02-02 13:50:01,settled,card,166.37,166.37,162.68,3.69,,,,1.1,2.31,0.0,False
TXN_00044506,ORD_00044506,MERCH_0011,CUST_002267,2024-04-12,2024-04-12 22:18:42,settled,bnpl_3installments,1089.07,1089.07,1035.6,53.47,3.0,363.02,363.02,0.21,31.73,0.228,False
TXN_00044507,ORD_00044507,MERCH_0026,CUST_003396,2024-04-03,2024-04-03 17:50:59,settled,bnpl_4installments,80.87,80.87,77.93,2.94,4.0,20.22,20.22,1.43,5.06,0.409,False
TXN_00044508,ORD_00044508,MERCH_0032,CUST_004572,2024-02-03,2024-02-03 17:36:46,settled,bnpl_3installments,240.91,240.91,234.65,6.26,3.0,80.3,80.3,1.62,15.41,0.486,False
TXN_00044509,ORD_00044509,MERCH_0015,CUST_002956,2024-03-10,2024-03-10 20:11:04,settled,bnpl_3installments,50.0,50.0,48.1,1.9,3.0,16.67,16.67,1.63,2.48,0.243,False
TXN_00044510,ORD_00044510,MERCH_0011,CUST_000750,2024-02-23,2024-02-23 21:15:58,settled,bnpl_3installments,286.52,286.52,272.45,14.07,3.0,95.51,95.51,1.56,42.97,0.332,False
TXN_00044511,ORD_00044511,MERCH_0039,CUST_000023,2024-03-22,2024-03-22 13:08:26,settled,bnpl_4installments,58.9,58.9,57.09,1.81,4.0,14.72,14.72,0.22,32.37,0.437,False
TXN_00044512,ORD_00044512,MERCH_0035,CUST_001490,2024-03-21,2024-03-21 21:03:40,settled,bnpl_3installments,2656.21,2656.21,2546.77,109.44,3.0,885.4,885.4,1.5,21.52,0.307,False
TXN_00044513,ORD_00044513,MERCH_0005,CUST_002850,2024-02-23,2024-02-23 10:58:35,settled,bnpl_3installments,206.03,206.03,200.3,5.73,3.0,68.68,68.68,1.05,42.33,0.44,False
TXN_00044514,ORD_00044514,MERCH_0007,CUST_001078,2024-04-24,2024-04-24 17:16:53,settled,bnpl_4installments,50.0,50.0,48.53,1.47,4.0,12.5,12.5,0.54,3.48,0.459,False
TXN_00044515,ORD_00044515,MERCH_0021,CUST_004810,2024-06-07,2024-06-07 15:20:19,settled,card,924.6,924.6,895.29,29.31,,,,0.18,21.34,0.508,False
TXN_00044516,ORD_00044516,MERCH_0029,CUST_003365,2024-03-10,2024-03-10 11:50:40,settled,bnpl_4installments,1435.35,1435.35,1403.49,31.86,4.0,358.84,358.84,0.99,43.27,0.452,False
