repayment_id,transaction_id,customer_id,installment_number,installment_due_date,installment_amount,actual_payment_date,actual_payment_amount
RPY_00136750,TXN_00048215,CUST_000108,2,2024-03-26,61.94,2024-04-01,65.04
RPY_00136751,TXN_00048215,CUST_000108,3,2024-04-25,61.94,2024-04-25,61.94
RPY_00136752,TXN_00048216,CUST_000448,1,2024-04-11,22.6,,
RPY_00136753,TXN_00048216,CUST_000448,2,2024-05-11,22.6,2024-05-09,22.6
RPY_00136754,TXN_00048216,CUST_000448,3,2024-06-10,22.6,2024-06-09,22.6
RPY_00136755,TXN_00048216,CUST_000448,4,2024-07-10,22.6,2024-07-10,22.6
RPY_00136756,TXN_00048219,CUST_001066,1,2024-04-04,12.5,2024-04-04,12.5
RPY_00136757,TXN_00048219,CUST_001066,2,2024-05-04,12.5,2024-05-19,13.12
RPY_00136758,TXN_00048219,CUST_001066,3,2024-06-03,12.5,2024-06-01,12.5
RPY_00136759,TXN_00048219,CUST_001066,4,2024-07-03,12.5,2024-07-06,13.12
RPY_00136760,TXN_00048220,CUST_004376,1,2024-02-29,35.81,2024-02-29,35.81
RPY_00136761,TXN_00048220,CUST_004376,2,2024-03-30,35.81,2024-03-29,35.81
RPY_00136762,TXN_00048220,CUST_004376,3,2024-04-29,35.81,2024-04-27,35.81
RPY_00136763,TXN_00048221,CUST_004716,1,2024-03-16,103.26,2024-03-15,103.26
RPY_00136764,TXN_00048221,CUST_004716,2,2024-04-15,103.26,2024-04-14,103.26
RPY_00136765,TXN_00048221,CUST_004716,3,2024-05-15,103.26,2024-05-14,103.26
RPY_00136766,TXN_00048222,CUST_000375,1,2024-02-19,341.28,2024-02-18,341.28
RPY_00136767,TXN_00048222,CUST_000375,2,2024-03-20,341.28,2024-03-20,341.28
RPY_00136768,TXN_00048222,CUST_000375,3,2024-04-19,341.28,2024-04-18,341.28
RPY_00136769,TXN_00048222,CUST_000375,4,2024-05-19,341.28,2024-05-19,341.28
RPY_00136770,TXN_00048223,CUST_001843,1,2024-04-02,12.5,2024-04-02,12.5
RPY_00136771,TXN_00048223,CUST_001843,2,2024-05-02,12.5,2024-05-02,12.5
RPY_00136772,TXN_00048223,CUST_001843,3,2024-06-01,12.5,2024-06-16,13.12
RPY_00136773,TXN_00048223,CUST_001843,4,2024-07-01,12.5,2024-06-30,12.5
RPY_00136774,TXN_00048224,CUST_003373,1,2024-04-22,21.59,2024-04-20,21.59
RPY_00136775,TXN_00048224,CUST_003373,2,2024-05-22,21.59,2024-05-21,21.59
RPY_00136776,TXN_00048224,CUST_003373,3,2024-06-21,21.59,2024-06-19,21.59
RPY_00136777,TXN_00048224,CUST_003373,4,2024-07-21,21.59,2024-07-19,21.59
RPY_00136778,TXN_00048225,CUST_004091,1,2024-05-27,16.67,2024-05-27,16.67
RPY_00136779,TXN_00048225,CUST_004091,2,2024-06-26,16.67,2024-06-24,16.67
RPY_00136780,TXN_00048225,CUST_004091,3,2024-07-26,16.67,2024-07-24,16.67
RPY_00136781,TXN_00048226,CUST_004264,1,2024-04-02,23.2,2024-03-31,23.2
RPY_00136782,TXN_00048226,CUST_004264,2,2024-05-02,23.2,2024-05-03,24.36
RPY_00136783,TXN_00048226,CUST_004264,3,2024-06-01,23.2,2024-05-31,23.2
RPY_00136784,TXN_00048226,CUST_004264,4,2024-07-01,23.2,2024-06-30,23.2
RPY_00136785,TXN_00048227,CUST_003107,1,2024-02-15,74.73,2024-02-13,74.73
RPY_00136786,TXN_00048227,CUST_003107,2,2024-03-16,74.73,2024-03-14,74.73
RPY_00136787,TXN_00048227,CUST_003107,3,2024-04-15,74.73,2024-04-15,74.73
RPY_00136788,TXN_00048227,CUST_003107,4,2024-05-15,74.73,2024-05-14,74.73
RPY_00136789,TXN_00048229,CUST_001665,1,2024-04-24,431.12,2024-04-23,431.12
RPY_00136790,TXN_00048229,CUST_001665,2,2024-05-24,431.12,2024-05-22,431.12
RPY_00136791,TXN_00048229,CUST_001665,3,2024-06-23,431.12,2024-07-07,452.68
RPY_00136792,TXN_00048229,CUST_001665,4,2024-07-23,431.12,2024-07-23,431.12
RPY_00136793,TXN_00048230,CUST_000684,1,2024-04-20,12.5,2024-04-27,13.12
RPY_00136794,TXN_00048230,CUST_000684,2,2024-05-20,12.5,2024-05-20,12.5
RPY_00136795,TXN_00048230,CUST_000684,3,2024-06-19,12.5,2024-06-19,12.5
RPY_00136796,TXN_00048230,CUST_000684,4,2024-07-19,12.5,2024-07-18,12.5
RPY_00136797,TXN_00048232,CUST_004557,1,2024-04-15,20.76,2024-04-15,20.76
RPY_00136798,TXN_00048232,CUST_004557,2,2024-05-15,20.76,2024-05-14,20.76
RPY_00136799,TXN_00048232,CUST_004557,3,2024-06-14,20.76,2024-06-14,20.76
RPY_00136800,TXN_00048232,CUST_004557,4,2024-07-14,20.76,2024-07-12,20.76
RPY_00136801,TXN_00048235,CUST_004121,1,2024-03-12,18.72,2024-03-14,19.66
RPY_00136802,TXN_00048235,CUST_004121,2,2024-04-11,18.72,2024-04-10,18.72
RPY_00136803,TXN_00048235,CUST_004121,3,2024-05-11,18.72,2024-05-17,19.66
RPY_00136804,TXN_00048235,CUST_004121,4,2024-06-10,18.72,2024-06-10,18.72
RPY_00136805,TXN_00048236,CUST_001778,1,2024-05-29,54.66,2024-05-29,54.66
RPY_00136806,TXN_00048236,CUST_001778,2,2024-06-28,54.66,2024-06-26,54.66
RPY_00136807,TXN_00048236,CUST_001778,3,2024-07-28,54.66,2024-07-28,54.66
RPY_00136808,TXN_00048236,CUST_001778,4,2024-08-27,54.66,2024-08-28,57.39
RPY_00136809,TXN_00048237,CUST_004980,1,2024-04-12,33.18,2024-04-12,33.18
RPY_00136810,TXN_00048237,CUST_004980,2,2024-05-12,33.18,2024-05-11,33.18
RPY_00136811,TXN_00048237,CUST_004980,3,2024-06-11,33.18,2024-06-12,34.84
RPY_00136812,TXN_00048237,CUST_004980,4,2024-07-11,33.18,2024-07-10,33.18
RPY_00136813,TXN_00048238,CUST_002075,1,2024-04-22,119.03,2024-04-22,119.03
RPY_00136814,TXN_00048238,CUST_002075,2,2024-05-22,119.03,2024-05-20,119.03
RPY_00136815,TXN_00048238,CUST_002075,3,2024-06-21,119.03,2024-06-19,119.03
RPY_00136816,TXN_00048238,CUST_002075,4,2024-07-21,119.03,2024-07-20,119.03
RPY_00136817,TXN_00048239,CUST_001330,1,2024-05-24,24.57,2024-05-23,24.57
RPY_00136818,TXN_00048239,CUST_001330,2,2024-06-23,24.57,2024-06-21,24.57
RPY_00136819,TXN_00048239,CUST_001330,3,2024-07-23,24.57,,
RPY_00136820,TXN_00048239,CUST_001330,4,2024-08-22,24.57,,
RPY_00136821,TXN_00048240,CUST_000407,1,2024-05-11,50.68,2024-05-11,50.68
RPY_00136822,TXN_00048240,CUST_000407,2,2024-06-10,50.68,2024-06-09,50.68
RPY_00136823,TXN_00048240,CUST_000407,3,2024-07-10,50.68,2024-07-08,50.68
RPY_00136824,TXN_00048241,CUST_001923,1,2024-03-26,21.46,2024-03-26,21.46
RPY_00136825,TXN_00048241,CUST_001923,2,2024-04-25,21.46,2024-05-02,22.53
RPY_00136826,TXN_00048241,CUST_001923,3,2024-05-25,21.46,2024-05-23,21.46
RPY_00136827,TXN_00048241,CUST_001923,4,2024-06-24,21.46,,
RPY_00136828,TXN_00048242,CUST_002564,1,2024-01-29,16.67,2024-01-27,16.67
RPY_00136829,TXN_00048242,CUST_002564,2,2024-02-28,16.67,2024-02-28,16.67
RPY_00136830,TXN_00048242,CUST_002564,3,2024-03-29,16.67,2024-03-29,16.67
RPY_00136831,TXN_00048243,CUST_004767,1,2024-03-21,41.27,2024-03-21,41.27
RPY_00136832,TXN_00048243,CUST_004767,2,2024-04-20,41.27,2024-04-18,41.27
RPY_00136833,TXN_00048243,CUST_004767,3,2024-05-20,41.27,2024-05-18,41.27
RPY_00136834,TXN_00048243,CUST_004767,4,2024-06-19,41.27,2024-06-26,43.33
RPY_00136835,TXN_00048244,CUST_003310,1,2024-02-28,54.75,2024-02-28,54.75
RPY_00136836,TXN_00048244,CUST_003310,2,2024-03-29,54.75,2024-03-28,54.75
RPY_00136837,TXN_00048244,CUST_003310,3,2024-04-28,54.75,2024-05-09,57.49
RPY_00136838,TXN_00048244,CUST_003310,4,2024-05-28,54.75,2024-06-08,57.49
RPY_00136839,TXN_00048245,CUST_001474,1,2024-06-05,12.5,2024-06-03,12.5
RPY_00136840,TXN_00048245,CUST_001474,2,2024-07-05,12.5,2024-07-03,12.5
RPY_00136841,TXN_00048245,CUST_001474,3,2024-08-04,12.5,2024-08-02,12.5
RPY_00136842,TXN_00048245,CUST_001474,4,2024-09-03,12.5,2024-09-02,12.5
RPY_00136843,TXN_00048246,CUST_003728,1,2024-05-24,16.67,2024-05-23,16.67
RPY_00136844,TXN_00048246,CUST_003728,2,2024-06-23,16.67,2024-06-21,16.67
RPY_00136845,TXN_00048246,CUST_003728,3,2024-07-23,16.67,2024-07-21,16.67
RPY_00136846,TXN_00048247,CUST_002025,1,2024-02-23,12.5,2024-02-23,12.5
RPY_00136847,TXN_00048247,CUST_002025,2,2024-03-24,12.5,2024-03-24,12.5
RPY_00136848,TXN_00048247,CUST_002025,3,2024-04-23,12.5,2024-05-07,13.12
RPY_00136849,TXN_00048247,CUST_002025,4,2024-05-23,12.5,2024-05-22,12.5
RPY_00136850,TXN_00048248,CUST_004011,1,2024-05-04,90.77,2024-05-03,90.77
RPY_00136851,TXN_00048248,CUST_004011,2,2024-06-03,90.77,2024-06-02,90.77
RPY_00136852,TXN_00048248,CUST_004011,3,2024-07-03,90.77,2024-07-02,90.77
RPY_00136853,TXN_00048248,CUST_004011,4,2024-08-02,90.77,2024-08-12,95.31
RPY_00136854,TXN_00048249,CUST_002000,1,2024-05-19,16.71,2024-05-17,16.71
RPY_00136855,TXN_00048249,CUST_002000,2,2024-06-18,16.71,2024-06-16,16.71
RPY_00136856,TXN_00048249,CUST_002000,3,2024-07-18,16.71,2024-07-18,16.71
RPY_00136857,TXN_00048249,CUST_002000,4,2024-08-17,16.71,2024-08-18,17.55
RPY_00136858,TXN_00048250,CUST_003340,1,2024-05-15,183.75,2024-05-13,183.75
RPY_00136859,TXN_00048250,CUST_003340,2,2024-06-14,183.75,2024-06-14,183.75
RPY_00136860,TXN_00048250,CUST_003340,3,2024-07-14,183.75,2024-07-12,183.75
RPY_00136861,TXN_00048250,CUST_003340,4,2024-08-13,183.75,2024-08-12,183.75
RPY_00136862,TXN_00048251,CUST_001064,1,2024-05-25,69.73,2024-05-24,69.73
RPY_00136863,TXN_00048251,CUST_001064,2,2024-06-24,69.73,2024-06-23,69.73
RPY_00136864,TXN_00048251,CUST_001064,3,2024-07-24,69.73,2024-07-23,69.73
RPY_00136865,TXN_00048252,CUST_001491,1,2024-05-03,133.99,2024-05-01,133.99
RPY_00136866,TXN_00048252,CUST_001491,2,2024-06-02,133.99,2024-06-01,133.99
RPY_00136867,TXN_00048252,CUST_001491,3,2024-07-02,133.99,2024-07-01,133.99
RPY_00136868,TXN_00048252,CUST_001491,4,2024-08-01,133.99,2024-07-30,133.99
RPY_00136869,TXN_00048253,CUST_002970,1,2024-04-15,82.83,2024-04-15,82.83
RPY_00136870,TXN_00048253,CUST_002970,2,2024-05-15,82.83,2024-05-14,82.83
RPY_00136871,TXN_00048253,CUST_002970,3,2024-06-14,82.83,2024-06-14,82.83
RPY_00136872,TXN_00048253,CUST_002970,4,2024-07-14,82.83,2024-07-12,82.83
RPY_00136873,TXN_00048254,CUST_004732,1,2024-04-12,190.17,2024-04-11,190.17
RPY_00136874,TXN_00048254,CUST_004732,2,2024-05-12,190.17,,
RPY_00136875,TXN_00048254,CUST_004732,3,2024-06-11,190.17,2024-06-09,190.17
RPY_00136876,TXN_00048254,CUST_004732,4,2024-07-11,190.17,2024-07-09,190.17
RPY_00136877,TXN_00048256,CUST_002052,1,2024-04-16,277.84,2024-04-16,277.84
RPY_00136878,TXN_00048256,CUST_002052,2,2024-05-16,277.84,2024-05-15,277.84
RPY_00136879,TXN_00048256,CUST_002052,3,2024-06-15,277.84,2024-06-14,277.84
RPY_00136880,TXN_00048256,CUST_002052,4,2024-07-15,277.84,2024-07-13,277.84
RPY_00136881,TXN_00048257,CUST_001323,1,2024-03-26,143.22,2024-03-26,143.22
RPY_00136882,TXN_00048257,CUST_001323,2,2024-04-25,143.22,2024-04-24,143.22
RPY_00136883,TXN_00048257,CUST_001323,3,2024-05-25,143.22,2024-05-23,143.22
RPY_00136884,TXN_00048257,CUST_001323,4,2024-06-24,143.22,2024-06-22,143.22
RPY_00136885,TXN_00048258,CUST_003655,1,2024-04-24,18.15,2024-04-24,18.15
RPY_00136886,TXN_00048258,CUST_003655,2,2024-05-24,18.15,2024-05-24,18.15
RPY_00136887,TXN_00048258,CUST_003655,3,2024-06-23,18.15,2024-06-23,18.15
RPY_00136888,TXN_00048258,CUST_003655,4,2024-07-23,18.15,2024-07-22,18.15
RPY_00136889,TXN_00048259,CUST_003152,1,2024-03-19,25.77,2024-03-19,25.77
RPY_00136890,TXN_00048259,CUST_003152,2,2024-04-18,25.77,2024-04-18,25.77
RPY_00136891,TXN_00048259,CUST_003152,3,2024-05-18,25.77,2024-05-26,27.06
RPY_00136892,TXN_00048259,CUST_003152,4,2024-06-17,25.77,2024-06-17,25.77
RPY_00136893,TXN_00048260,CUST_003360,1,2024-03-05,12.5,2024-03-04,12.5
RPY_00136894,TXN_00048260,CUST_003360,2,2024-04-04,12.5,2024-04-03,12.5
RPY_00136895,TXN_00048260,CUST_003360,3,2024-05-04,12.5,2024-05-02,12.5
RPY_00136896,TXN_00048260,CUST_003360,4,2024-06-03,12.5,2024-06-01,12.5
RPY_00136897,TXN_00048261,CUST_004010,1,2024-02-15,115.3,2024-02-15,115.3
RPY_00136898,TXN_00048261,CUST_004010,2,2024-03-16,115.3,2024-03-14,115.3
RPY_00136899,TXN_00048261,CUST_004010,3,2024-04-15,115.3,2024-04-13,115.3
RPY_00136900,TXN_00048263,CUST_004927,1,2024-03-23,32.02,,
RPY_00136901,TXN_00048263,CUST_004927,2,2024-04-22,32.02,2024-04-20,32.02
RPY_00136902,TXN_00048263,CUST_004927,3,2024-05-22,32.02,2024-05-22,32.02
RPY_00136903,TXN_00048263,CUST_004927,4,2024-06-21,32.02,2024-06-20,32.02
RPY_00136904,TXN_00048264,CUST_001376,1,2024-04-12,74.61,2024-04-19,78.34
RPY_00136905,TXN_00048264,CUST_001376,2,2024-05-12,74.61,2024-05-11,74.61
RPY_00136906,TXN_00048264,CUST_001376,3,2024-06-11,74.61,2024-06-10,74.61
RPY_00136907,TXN_00048264,CUST_001376,4,2024-07-11,74.61,2024-07-11,74.61
RPY_00136908,TXN_00048265,CUST_004285,1,2024-02-20,119.19,2024-02-18,119.19
RPY_00136909,TXN_00048265,CUST_004285,2,2024-03-21,119.19,2024-03-20,119.19
RPY_00136910,TXN_00048265,CUST_004285,3,2024-04-20,119.19,2024-05-05,125.15
RPY_00136911,TXN_00048265,CUST_004285,4,2024-05-20,119.19,2024-05-18,119.19
RPY_00136912,TXN_00048266,CUST_001198,1,2024-05-25,43.95,2024-05-25,43.95
RPY_00136913,TXN_00048266,CUST_001198,2,2024-06-24,43.95,,
RPY_00136914,TXN_00048266,CUST_001198,3,2024-07-24,43.95,2024-07-22,43.95
RPY_00136915,TXN_00048266,CUST_001198,4,2024-08-23,43.95,2024-08-21,43.95
RPY_00136916,TXN_00048269,CUST_004499,1,2024-02-23,16.67,2024-02-23,16.67
RPY_00136917,TXN_00048269,CUST_004499,2,2024-03-24,16.67,2024-03-27,17.5
RPY_00136918,TXN_00048269,CUST_004499,3,2024-04-23,16.67,2024-04-22,16.67
RPY_00136919,TXN_00048270,CUST_003808,1,2024-04-16,88.71,2024-04-15,88.71
RPY_00136920,TXN_00048270,CUST_003808,2,2024-05-16,88.71,2024-05-14,88.71
RPY_00136921,TXN_00048270,CUST_003808,3,2024-06-15,88.71,2024-06-15,88.71
RPY_00136922,TXN_00048273,CUST_000130,1,2024-04-03,13.28,2024-04-01,13.28
RPY_00136923,TXN_00048273,CUST_000130,2,2024-05-03,13.28,2024-05-03,13.28
RPY_00136924,TXN_00048273,CUST_000130,3,2024-06-02,13.28,2024-06-02,13.28
RPY_00136925,TXN_00048273,CUST_000130,4,2024-07-02,13.28,2024-07-02,13.28
RPY_00136926,TXN_00048275,CUST_000177,1,2024-05-21,12.5,2024-05-19,12.5
RPY_00136927,TXN_00048275,CUST_000177,2,2024-06-20,12.5,2024-06-20,12.5
RPY_00136928,TXN_00048275,CUST_000177,3,2024-07-20,12.5,2024-07-25,13.12
RPY_00136929,TXN_00048275,CUST_000177,4,2024-08-19,12.5,2024-08-18,12.5
RPY_00136930,TXN_00048277,CUST_000752,1,2024-04-07,117.35,2024-04-05,117.35
RPY_00136931,TXN_00048277,CUST_000752,2,2024-05-07,117.35,2024-05-07,117.35
RPY_00136932,TXN_00048277,CUST_000752,3,2024-06-06,117.35,2024-06-05,117.35
RPY_00136933,TXN_00048279,CUST_004983,1,2024-04-26,26.62,2024-04-24,26.62
RPY_00136934,TXN_00048279,CUST_004983,2,2024-05-26,26.62,2024-05-25,26.62
RPY_00136935,TXN_00048279,CUST_004983,3,2024-06-25,26.62,2024-06-25,26.62
RPY_00136936,TXN_00048280,CUST_004847,1,2024-03-17,92.32,2024-03-17,92.32
RPY_00136937,TXN_00048280,CUST_004847,2,2024-04-16,92.32,2024-04-15,92.32
RPY_00136938,TXN_00048280,CUST_004847,3,2024-05-16,92.32,2024-05-16,92.32
RPY_00136939,TXN_00048281,CUST_000808,1,2024-02-07,47.86,,
RPY_00136940,TXN_00048281,CUST_000808,2,2024-03-08,47.86,2024-03-07,47.86
RPY_00136941,TXN_00048281,CUST_000808,3,2024-04-07,47.86,2024-04-06,47.86
RPY_00136942,TXN_00048281,CUST_000808,4,2024-05-07,47.86,2024-05-07,47.86
RPY_00136943,TXN_00048282,CUST_001200,1,2024-01-17,48.3,2024-01-18,50.71
RPY_00136944,TXN_00048282,CUST_001200,2,2024-02-16,48.3,2024-02-16,48.3
RPY_00136945,TXN_00048282,CUST_001200,3,2024-03-17,48.3,,
RPY_00136946,TXN_00048282,CUST_001200,4,2024-04-16,48.3,2024-04-15,48.3
RPY_00136947,TXN_00048286,CUST_001796,1,2024-03-01,50.96,2024-02-28,50.96
RPY_00136948,TXN_00048286,CUST_001796,2,2024-03-31,50.96,2024-03-30,50.96
RPY_00136949,TXN_00048286,CUST_001796,3,2024-04-30,50.96,2024-04-28,50.96
RPY_00136950,TXN_00048286,CUST_001796,4,2024-05-30,50.96,,
RPY_00136951,TXN_00048287,CUST_002653,1,2024-05-01,96.33,2024-04-29,96.33
RPY_00136952,TXN_00048287,CUST_002653,2,2024-05-31,96.33,2024-05-29,96.33
RPY_00136953,TXN_00048287,CUST_002653,3,2024-06-30,96.33,2024-06-30,96.33
RPY_00136954,TXN_00048287,CUST_002653,4,2024-07-30,96.33,2024-07-30,96.33
RPY_00136955,TXN_00048288,CUST_002788,1,2024-03-29,16.53,,
RPY_00136956,TXN_00048288,CUST_002788,2,2024-04-28,16.53,,
RPY_00136957,TXN_00048288,CUST_002788,3,2024-05-28,16.53,2024-05-28,16.53
RPY_00136958,TXN_00048288,CUST_002788,4,2024-06-27,16.53,,
RPY_00136959,TXN_00048290,CUST_004196,1,2024-02-24,13.33,2024-02-22,13.33
RPY_00136960,TXN_00048290,CUST_004196,2,2024-03-25,13.33,2024-03-25,13.33
RPY_00136961,TXN_00048290,CUST_004196,3,2024-04-24,13.33,2024-05-09,14.0
RPY_00136962,TXN_00048290,CUST_004196,4,2024-05-24,13.33,,
RPY_00136963,TXN_00048291,CUST_003606,1,2024-05-05,16.67,2024-05-03,16.67
RPY_00136964,TXN_00048291,CUST_003606,2,2024-06-04,16.67,2024-06-09,17.5
RPY_00136965,TXN_00048291,CUST_003606,3,2024-07-04,16.67,2024-07-03,16.67
RPY_00136966,TXN_00048292,CUST_001773,1,2024-03-21,23.22,2024-03-20,23.22
RPY_00136967,TXN_00048292,CUST_001773,2,2024-04-20,23.22,,
RPY_00136968,TXN_00048292,CUST_001773,3,2024-05-20,23.22,2024-05-25,24.38
RPY_00136969,TXN_00048293,CUST_002834,1,2024-03-15,18.32,2024-03-15,18.32
RPY_00136970,TXN_00048293,CUST_002834,2,2024-04-14,18.32,2024-04-14,18.32
RPY_00136971,TXN_00048293,CUST_002834,3,2024-05-14,18.32,,
RPY_00136972,TXN_00048293,CUST_002834,4,2024-06-13,18.32,,
RPY_00136973,TXN_00048294,CUST_001675,1,2024-03-03,19.44,2024-03-02,19.44
RPY_00136974,TXN_00048294,CUST_001675,2,2024-04-02,19.44,2024-03-31,19.44
RPY_00136975,TXN_00048294,CUST_001675,3,2024-05-02,19.44,2024-04-30,19.44
RPY_00136976,TXN_00048295,CUST_001798,1,2024-05-07,12.5,2024-05-20,13.12
RPY_00136977,TXN_00048295,CUST_001798,2,2024-06-06,12.5,2024-06-06,12.5
RPY_00136978,TXN_00048295,CUST_001798,3,2024-07-06,12.5,2024-07-05,12.5
RPY_00136979,TXN_00048295,CUST_001798,4,2024-08-05,12.5,2024-08-04,12.5
RPY_00136980,TXN_00048296,CUST_004953,1,2024-02-23,105.38,2024-02-21,105.38
RPY_00136981,TXN_00048296,CUST_004953,2,2024-03-24,105.38,2024-03-24,105.38
RPY_00136982,TXN_00048296,CUST_004953,3,2024-04-23,105.38,2024-04-22,105.38
RPY_00136983,TXN_00048297,CUST_001972,1,2024-03-26,194.75,2024-03-29,204.49
RPY_00136984,TXN_00048297,CUST_001972,2,2024-04-25,194.75,2024-04-25,194.75
RPY_00136985,TXN_00048297,CUST_001972,3,2024-05-25,194.75,2024-05-25,194.75
RPY_00136986,TXN_00048297,CUST_001972,4,2024-06-24,194.75,2024-06-24,194.75
RPY_00136987,TXN_00048298,CUST_004224,1,2024-02-21,68.98,,
RPY_00136988,TXN_00048298,CUST_004224,2,2024-03-22,68.98,2024-03-21,68.98
RPY_00136989,TXN_00048298,CUST_004224,3,2024-04-21,68.98,2024-04-20,68.98
RPY_00136990,TXN_00048299,CUST_004798,1,2024-03-11,433.94,2024-03-10,433.94
RPY_00136991,TXN_00048299,CUST_004798,2,2024-04-10,433.94,2024-04-09,433.94
RPY_00136992,TXN_00048299,CUST_004798,3,2024-05-10,433.94,2024-05-10,433.94
RPY_00136993,TXN_00048301,CUST_003352,1,2024-01-29,42.41,2024-01-28,42.41
RPY_00136994,TXN_00048301,CUST_003352,2,2024-02-28,42.41,,
RPY_00136995,TXN_00048301,CUST_003352,3,2024-03-29,42.41,2024-03-28,42.41
RPY_00136996,TXN_00048301,CUST_003352,4,2024-04-28,42.41,2024-04-28,42.41
RPY_00136997,TXN_00048302,CUST_004874,1,2024-03-31,15.19,2024-04-09,15.95
RPY_00136998,TXN_00048302,CUST_004874,2,2024-04-30,15.19,,
RPY_00136999,TXN_00048302,CUST_004874,3,2024-05-30,15.19,2024-05-28,15.19
RPY_00137000,TXN_00048302,CUST_004874,4,2024-06-29,15.19,2024-06-29,15.19
RPY_00137001,TXN_00048303,CUST_003030,1,2024-05-10,106.93,2024-05-09,106.93
RPY_00137002,TXN_00048303,CUST_003030,2,2024-06-09,106.93,2024-06-07,106.93
RPY_00137003,TXN_00048303,CUST_003030,3,2024-07-09,106.93,2024-07-08,106.93
RPY_00137004,TXN_00048304,CUST_000842,1,2024-05-10,71.82,2024-05-09,71.82
RPY_00137005,TXN_00048304,CUST_000842,2,2024-06-09,71.82,2024-06-22,75.41
RPY_00137006,TXN_00048304,CUST_000842,3,2024-07-09,71.82,2024-07-20,75.41
RPY_00137007,TXN_00048305,CUST_000290,1,2024-03-03,86.26,2024-03-01,86.26
RPY_00137008,TXN_00048305,CUST_000290,2,2024-04-02,86.26,2024-04-01,86.26
RPY_00137009,TXN_00048305,CUST_000290,3,2024-05-02,86.26,2024-05-02,86.26
RPY_00137010,TXN_00048305,CUST_000290,4,2024-06-01,86.26,2024-05-30,86.26
RPY_00137011,TXN_00048306,CUST_003187,1,2024-03-25,97.27,,
RPY_00137012,TXN_00048306,CUST_003187,2,2024-04-24,97.27,2024-05-01,102.13
RPY_00137013,TXN_00048306,CUST_003187,3,2024-05-24,97.27,,
RPY_00137014,TXN_00048308,CUST_000419,1,2024-04-27,16.67,2024-04-27,16.67
RPY_00137015,TXN_00048308,CUST_000419,2,2024-05-27,16.67,2024-05-27,16.67
RPY_00137016,TXN_00048308,CUST_000419,3,2024-06-26,16.67,2024-06-26,16.67
RPY_00137017,TXN_00048309,CUST_002946,1,2024-03-31,25.65,2024-03-29,25.65
RPY_00137018,TXN_00048309,CUST_002946,2,2024-04-30,25.65,2024-04-30,25.65
RPY_00137019,TXN_00048309,CUST_002946,3,2024-05-30,25.65,2024-05-30,25.65
RPY_00137020,TXN_00048309,CUST_002946,4,2024-06-29,25.65,2024-06-27,25.65
RPY_00137021,TXN_00048310,CUST_001574,1,2024-03-19,52.01,2024-03-19,52.01
RPY_00137022,TXN_00048310,CUST_001574,2,2024-04-18,52.01,2024-04-16,52.01
RPY_00137023,TXN_00048310,CUST_001574,3,2024-05-18,52.01,2024-05-16,52.01
RPY_00137024,TXN_00048310,CUST_001574,4,2024-06-17,52.01,2024-06-17,52.01
RPY_00137025,TXN_00048311,CUST_004036,1,2024-04-04,12.5,2024-04-03,12.5
RPY_00137026,TXN_00048311,CUST_004036,2,2024-05-04,12.5,2024-05-02,12.5
RPY_00137027,TXN_00048311,CUST_004036,3,2024-06-03,12.5,2024-06-03,12.5
RPY_00137028,TXN_00048311,CUST_004036,4,2024-07-03,12.5,,
RPY_00137029,TXN_00048312,CUST_000152,1,2024-03-26,36.42,2024-03-25,36.42
RPY_00137030,TXN_00048312,CUST_000152,2,2024-04-25,36.42,2024-04-25,36.42
RPY_00137031,TXN_00048312,CUST_000152,3,2024-05-25,36.42,2024-06-04,38.24
RPY_00137032,TXN_00048315,CUST_004425,1,2024-04-14,102.93,2024-04-12,102.93
RPY_00137033,TXN_00048315,CUST_004425,2,2024-05-14,102.93,2024-05-27,108.08
RPY_00137034,TXN_00048315,CUST_004425,3,2024-06-13,102.93,2024-06-12,102.93
RPY_00137035,TXN_00048317,CUST_003639,1,2024-02-04,31.92,2024-02-03,31.92
RPY_00137036,TXN_00048317,CUST_003639,2,2024-03-05,31.92,2024-03-03,31.92
RPY_00137037,TXN_00048317,CUST_003639,3,2024-04-04,31.92,2024-04-04,31.92
RPY_00137038,TXN_00048317,CUST_003639,4,2024-05-04,31.92,2024-05-02,31.92
RPY_00137039,TXN_00048318,CUST_003418,1,2024-03-31,27.74,2024-03-30,27.74
RPY_00137040,TXN_00048318,CUST_003418,2,2024-04-30,27.74,2024-04-29,27.74
RPY_00137041,TXN_00048318,CUST_003418,3,2024-05-30,27.74,2024-05-29,27.74
RPY_00137042,TXN_00048320,CUST_002656,1,2024-04-14,40.13,2024-04-12,40.13
RPY_00137043,TXN_00048320,CUST_002656,2,2024-05-14,40.13,2024-05-14,40.13
RPY_00137044,TXN_00048320,CUST_002656,3,2024-06-13,40.13,2024-06-12,40.13
RPY_00137045,TXN_00048321,CUST_002219,1,2024-01-29,64.25,2024-01-27,64.25
RPY_00137046,TXN_00048321,CUST_002219,2,2024-02-28,64.25,2024-02-26,64.25
RPY_00137047,TXN_00048321,CUST_002219,3,2024-03-29,64.25,2024-04-05,67.46
RPY_00137048,TXN_00048321,CUST_002219,4,2024-04-28,64.25,2024-04-26,64.25
RPY_00137049,TXN_00048322,CUST_002900,1,2024-04-28,18.11,,
RPY_00137050,TXN_00048322,CUST_002900,2,2024-05-28,18.11,,
